company_key,stability_score,region,rating,still_active,duration_days
international expos,0.0,london,A,True,1041
the giving department,0.0,london,A,True,935
mercedes benz cars uk,12.9,rest_england,A,True,935
tempion,12.9,rest_england,A,True,846
oryx align,0.0,london,A,True,1041
beckett rankine,0.0,london,A,True,1041
windrush medical practice,12.9,rest_england,A,True,935
digital fuse,0.0,london,A,False,1
kpsr,12.9,rest_england,A,True,1
medigold health consultancy,12.9,rest_england,A,True,1041
nillkanth uk,12.9,rest_england,A,True,1041
t p media,0.0,london,A,True,272
tanaz godiwalla foods private uk,12.9,rest_england,A,True,935
mattioli woods,12.9,rest_england,A,True,1041
clearspring,0.0,london,A,True,1041
criccieth spice,12.9,rest_england,A,True,1041
london borough of sutton,12.9,rest_england,A,True,1041
hamish powell studio,0.0,london,A,True,1
wimbledon dental practice,0.0,london,A,True,566
state street bank and trust,0.0,london,A,True,1041
yorton farm stud,12.9,rest_england,A,True,1
pharmplex,12.9,rest_england,A,True,1041
e j eatery limited t a spice fusion,12.9,rest_england,A,True,1041
walkers europe,0.0,london,A,True,1041
cab automotive,12.9,rest_england,A,True,566
85 secret garden,12.9,rest_england,A,True,1041
llandudno smiles,12.9,rest_england,A,True,566
futerra,0.0,london,A,True,1041
cobb farming,12.9,rest_england,A,True,1041
ccg decorators,12.9,rest_england,A,True,1041
oakley wine agencies,12.9,rest_england,A,True,935
srm tech solutions,12.9,rest_england,A,True,272
avs news,10.4,wales,A,True,935
lightbowne road,12.9,rest_england,A,True,1041
espinas group ltd t a home instead crowborough,12.9,rest_england,A,True,1041
eurolaser it,12.9,rest_england,A,True,1041
cw,0.0,london,A,True,467
the vineyard at stockcross,12.9,rest_england,A,False,648
bella spice,12.9,rest_england,A,True,1
dr khuroo s practice,12.9,rest_england,A,False,1
west worthing po,12.9,rest_england,A,True,1041
nin local supermarket,0.0,london,A,True,1041
freedom centre,12.9,rest_england,A,True,566
fh metal,0.0,london,A,True,846
hare food wine ltd t a j j news,0.0,london,A,True,747
the compatriot,12.9,rest_england,A,True,935
alexander james contracts,12.9,rest_england,A,True,566
disturbing london,0.0,london,A,True,1041
the doting carers,12.9,rest_england,A,True,1041
dinos pizza nottm,12.9,rest_england,A,True,747
daisybank day nursery,12.9,rest_england,A,True,272
prima medical,12.9,rest_england,A,True,935
black eden,12.9,rest_england,A,True,566
whites community care belper,12.9,rest_england,A,False,726
enbw generation uk,0.0,london,A,True,1041
ebs2fusion,12.9,rest_england,A,True,846
perfect subs,12.9,rest_england,A,True,1041
mehregan,0.0,london,A,True,566
yummy zaika ltd t a karahi wok,12.9,rest_england,A,True,1041
swj technology uk,12.9,rest_england,A,True,209
makor securities london,0.0,london,A,True,1041
bdm ads,0.0,london,A,True,566
new code uk,27.8,scotland,A,True,1041
s k fastfoods,12.9,rest_england,A,True,747
phonehub io,12.9,rest_england,A,True,1041
kataria leicester,12.9,rest_england,A,True,467
cullercoats tandoori,12.9,rest_england,A,True,747
my uniform,12.9,rest_england,A,True,566
sports entertainment group uk,0.0,london,A,True,272
propus tech,0.0,london,A,True,747
efes pizza nw,12.9,rest_england,A,True,846
listers group,12.9,rest_england,A,True,1041
exhall service station,12.9,rest_england,A,True,935
qurtubah,0.0,london,A,True,747
innocent child,12.9,rest_england,A,True,566
learnlight uk,0.0,london,A,True,1
guardian industries u k,12.9,rest_england,A,True,1041
enercon wind energy uk,27.8,scotland,A,True,1041
medicasimple healthcare technologies,0.0,london,A,True,1
shahz cars,12.9,rest_england,A,True,467
a z consultancy services,12.9,rest_england,A,True,467
renew drycleaners pvt,0.0,london,A,True,1041
sps europe,0.0,london,A,True,1
laurel tree care,12.9,rest_england,A,True,1041
upton food wine,0.0,london,A,False,1
oakville care,10.4,wales,A,True,1041
pristine care consortium,12.9,rest_england,A,True,935
mr naresh patel mr paresh patel t a the balmoral hotel,12.9,rest_england,A,True,846
veritas point,12.9,rest_england,A,True,935
bestway construction,12.9,rest_england,A,True,566
pl import export,12.9,rest_england,A,True,935
mr thavarajah pakeerathan ta moulsham local,12.9,rest_england,A,True,393
designability charity,12.9,rest_england,A,True,846
major foods,12.9,rest_england,A,True,467
horsham visionplus ltd t a specsavers opticians,12.9,rest_england,A,True,1041
lumbini grocery,0.0,london,A,True,1041
ls beech road,12.9,rest_england,A,True,1041
awadh,12.9,rest_england,A,True,935
yavica uk,0.0,london,A,True,1041
liverpool ganesh trust,12.9,rest_england,A,True,467
hackett,0.0,london,A,True,1041
unit c1 falcon business centre,12.9,rest_england,A,True,1041
rocket systems,0.0,london,A,True,1041
aspire square,12.9,rest_england,A,True,1041
bistro 24,0.0,london,A,True,747
euro tech roofing,12.9,rest_england,A,True,1041
rolfe judd planning,0.0,london,A,True,1041
vinnyandev limited t as the queens head,12.9,rest_england,A,True,747
arithma,0.0,london,A,True,1041
bubbly gems ltd t a bubbly gems nursery,12.9,rest_england,A,True,393
teddar,12.9,rest_england,A,False,726
sharva technology and management,12.9,rest_england,A,True,566
seven hills retail,12.9,rest_england,A,True,747
feral interactive,0.0,london,A,True,1041
bluewater care,12.9,rest_england,A,True,1
ilus international uk,0.0,london,A,True,1041
gilan london,0.0,london,A,True,566
sonosine,12.9,rest_england,A,True,935
electrical pump services ltd eps water,12.9,rest_england,A,True,566
1177 retail,12.9,rest_england,A,True,1041
ahmed foods and vegetables uk,0.0,london,A,False,188
amc enterprises ayr,12.9,rest_england,A,True,1041
st marks care home ltd t a st marks residential care home,12.9,rest_england,A,True,935
alcatel submarine networks uk,0.0,london,A,True,1041
sv spice world,12.9,rest_england,A,True,566
omnicare services,12.9,rest_england,A,True,1041
v a machinery,0.0,london,A,True,1041
jasi company uk,12.9,rest_england,A,True,1041
southport muslim society,12.9,rest_england,A,True,566
aegis group of companies t a aegis support services,12.9,rest_england,A,True,1041
mr sivarasa prathees ta perfect fried chicken,0.0,london,A,True,1041
thriguna solutions,0.0,london,A,True,1041
sportority uk,0.0,london,A,True,1041
showell packing,12.9,rest_england,A,True,1
jsysc,0.0,london,A,True,566
malaysian delight warwickshire,12.9,rest_england,A,True,467
one stop halal meat centre limited ta one stop halal meat centre,12.9,rest_england,A,True,1041
mitsubishi power europe,0.0,london,A,True,1041
a2ve capital advisors,12.9,rest_england,A,True,1041
liberty design and build,12.9,rest_england,A,True,935
tkd costless grocery,12.9,rest_england,A,True,393
hp sons,12.9,rest_england,A,True,1041
heypi care services,12.9,rest_england,A,True,209
rosewalk teynham,12.9,rest_england,A,True,272
panoramah uk,0.0,london,A,True,566
richmore hospitality,12.9,rest_england,A,True,1
siop penparcau stores,12.9,rest_england,A,False,1
uk 1 services,12.9,rest_england,A,True,846
m g,0.0,london,A,True,1041
greedy chef limited t a greedy chef,0.0,london,A,True,747
made media,12.9,rest_england,A,True,1041
kispe space systems,12.9,rest_england,A,True,1041
maxilion,12.9,rest_england,A,True,1041
khans solicitors,0.0,london,A,True,1041
h2o vape,12.9,rest_england,A,True,1041
amily homecare,12.9,rest_england,A,True,1041
meritor heavy vehicle braking systems uk,12.9,rest_england,A,True,1041
truck and wheel uk,12.9,rest_england,A,True,566
kisharon langdon,0.0,london,A,True,566
smart look london,0.0,london,A,True,1041
mojo cut beauty,12.9,rest_england,A,False,181
bannerdale osteopaths,12.9,rest_england,A,True,1041
libra europe,0.0,london,A,True,1041
the choral hub limited ta biiah,12.9,rest_england,A,True,1041
aquaship uk,12.9,rest_england,A,True,1041
the franklyn group,12.9,rest_england,A,True,566
itp aero uk,12.9,rest_england,A,True,1041
lg electronics u k,12.9,rest_england,A,True,1041
the game xchange,12.9,rest_england,A,True,1041
exemplar health care support centre,12.9,rest_england,A,True,1
finmile ai,0.0,london,A,True,272
larkfield kebab pizza ltd t a larkfield pizza kebab,12.9,rest_england,A,True,1041
taylors funfairs,12.9,rest_england,A,True,1041
moreton health clinic,12.9,rest_england,A,True,1041
foodworx,12.9,rest_england,A,True,846
mayahuel ltd t a cavita,0.0,london,A,True,1041
sai dutt,12.9,rest_england,A,True,846
birlasoft solutions,0.0,london,A,True,1041
nebuli,0.0,london,A,True,1041
instant access technologies,12.9,rest_england,A,True,566
rs group,12.9,rest_england,A,True,1041
the vyne,12.9,rest_england,A,True,1
j s h enterprises limited t as rocky express,0.0,london,A,True,1041
littlebourne house residential home,12.9,rest_england,A,True,1041
sneaky pete s,27.8,scotland,A,True,566
sky cluster,12.9,rest_england,A,True,1041
the travel house,12.9,rest_england,A,True,846
baker mcveigh and clements,12.9,rest_england,A,True,1041
jmd hospitality,12.9,rest_england,A,True,1041
osborne co operative academy trust,12.9,rest_england,A,True,1041
inspire care agencies,12.9,rest_england,A,True,1041
stoke golding ltd ta mango tree restaurant,12.9,rest_england,A,True,1041
michael evans associates,12.9,rest_england,A,True,935
regents park,12.9,rest_england,A,True,1041
vine bar vauxhall,0.0,london,A,True,1041
expleo uk,12.9,rest_england,A,True,566
huntham farm,12.9,rest_england,A,True,209
posti,0.0,london,A,False,195
wired media,12.9,rest_england,A,True,1041
asia halal group,0.0,london,A,True,747
crouch end cafe ltd t a beam,0.0,london,A,True,1041
lance lane medical centre,12.9,rest_england,A,True,1041
cinnamon court food group,12.9,rest_england,A,True,209
cabzone,12.9,rest_england,A,True,935
vma healthcare services,12.9,rest_england,A,True,846
aesthetics clinique,0.0,london,A,True,272
ur star choice,12.9,rest_england,A,True,935
ziesha ltd t a marmion restaurant,12.9,rest_england,A,True,1041
sun seed,12.9,rest_england,A,True,1041
langdale residential home,12.9,rest_england,A,True,1041
herbies pizza southampton,12.9,rest_england,A,True,935
allco design build,0.0,london,A,True,467
uk vine care,12.9,rest_england,A,True,846
fiveways mot station,12.9,rest_england,A,True,935
baring lodge residential home,0.0,london,A,True,1041
go go chemist,0.0,london,A,True,1041
goodman lawrence,0.0,london,A,True,1041
blue lake solution,0.0,london,A,True,747
corporater uk,12.9,rest_england,A,True,1041
pod digital marketing two,12.9,rest_england,A,True,467
knighton,12.9,rest_england,A,True,209
thriva,0.0,london,A,True,1041
luv to care home care,12.9,rest_england,A,True,566
uk ports,12.9,rest_england,A,True,209
ginger bar herts ltd t a ginger bar restaurant,12.9,rest_england,A,True,1041
special people partnership,0.0,london,A,True,1041
villa express,12.9,rest_england,A,True,566
parkview solicitors,12.9,rest_england,A,True,1041
bespoke inns 2020,12.9,rest_england,A,True,935
haskoning uk,12.9,rest_england,A,True,1
preciosa lighting uk,0.0,london,A,True,1041
picklelicious food ltd t a picklelicious curries,12.9,rest_england,A,True,846
emirates,12.9,rest_england,A,True,1
see saw films,0.0,london,A,True,1
regione della campania,12.9,rest_england,A,True,846
mirza farm,12.9,rest_england,A,True,747
tovie ai,0.0,london,A,True,1041
kb gpr surveys,12.9,rest_england,A,True,1041
skilled homecare services,0.0,london,A,True,272
aosh qualifications,12.9,rest_england,A,True,1041
complete qadri care,0.0,london,A,True,1041
roman s tyres and exhausts,12.9,rest_england,A,False,475
auto rider,12.9,rest_england,A,True,467
indigo cars,12.9,rest_england,A,True,935
brandon trust region b,12.9,rest_england,A,True,846
braintree dental studio,12.9,rest_england,A,True,1041
okara ctg ltd t a bombay tandoori restaurant,12.9,rest_england,A,True,1041
tigers security services,12.9,rest_england,A,True,1041
good hope portavogie,12.9,rest_england,A,True,1041
mancetter post office,12.9,rest_england,A,True,935
david wej uk,0.0,london,A,True,935
woodthorpe view,12.9,rest_england,A,True,1
sas chairframe,12.9,rest_england,A,True,1041
master massage equipment,12.9,rest_england,A,True,1041
nfg capital,0.0,london,A,True,1
govindaa leisure limited t as the brook,12.9,rest_england,A,True,747
ji international,12.9,rest_england,A,True,1041
vape penz,12.9,rest_england,A,True,935
crewton care,12.9,rest_england,A,True,1041
cmc n i,12.9,rest_england,A,True,1041
globetrottergetaways,12.9,rest_england,A,True,272
hair ornaments uk,12.9,rest_england,A,True,272
speedster it,0.0,london,A,True,1041
pinkham equine,12.9,rest_england,A,True,1041
yug yagn,12.9,rest_england,A,True,566
new world restaurant holdings ltd ta proven pizzeria,12.9,rest_england,A,True,1041
vrit food uk ltd t a mucho picante,12.9,rest_england,A,True,846
neptune north,12.9,rest_england,A,True,209
carelink homecare services,12.9,rest_england,A,True,935
keplin group,12.9,rest_england,A,True,846
ma group london,0.0,london,A,True,747
nutshell holdings,0.0,london,A,True,467
levson gtech uk,12.9,rest_england,A,True,1
amant foundation,0.0,london,A,True,846
aaris private,12.9,rest_england,A,True,566
shriji news,12.9,rest_england,A,True,747
newsome surgery,12.9,rest_england,A,True,467
sharkninja europe,12.9,rest_england,A,True,1041
amalfi capital,0.0,london,A,True,566
dania edn,27.8,scotland,A,True,935
londonnews bristol,12.9,rest_england,A,True,1041
choice packaging solutions,12.9,rest_england,A,True,1041
collaborative care services,12.9,rest_england,A,True,1041
gbst wealth management,0.0,london,A,True,846
srinikasri,12.9,rest_england,A,True,1041
willow tree childrens services,12.9,rest_england,A,True,1041
abc mobil,0.0,london,A,True,1041
casual fitters,0.0,london,A,True,1
m a brothers retail,12.9,rest_england,A,True,1041
ashleys hitchin,12.9,rest_england,A,True,1041
zamin motors,12.9,rest_england,A,True,1041
streats global ltd t a baba dhaba,0.0,london,A,False,294
eden adaptions,12.9,rest_england,A,True,747
the right events,12.9,rest_england,A,True,846
new yang s,10.4,wales,A,True,1041
gillespies,0.0,london,A,True,1041
m n brothers,12.9,rest_england,A,True,935
veritas solicitors,12.9,rest_england,A,True,935
the competition and markets authority,0.0,london,A,True,1041
mercier salon,0.0,london,A,True,566
solomon security and event solutions,12.9,rest_england,A,True,935
airex technologies,0.0,london,A,True,846
leader facades ltd t a facades installation,0.0,london,A,True,1
aruvi express limited t a aruvi express,12.9,rest_england,A,True,846
d b coffee ltd t a black sheep coffee,0.0,london,A,False,357
binary is,12.9,rest_england,A,True,1041
cx studios,12.9,rest_england,A,True,272
holdenby,12.9,rest_england,A,True,1041
flatiron health uk,12.9,rest_england,A,True,1041
macrae highland,12.9,rest_england,A,True,566
finsight group uk,0.0,london,A,True,566
woodland newsagent,12.9,rest_england,A,True,935
nefirst credit union,12.9,rest_england,A,True,272
wisely ventures,12.9,rest_england,A,True,1041
tangent marketing services limited t a tangent,0.0,london,A,True,1041
brother logistic,12.9,rest_england,A,True,1041
khas consulting,0.0,london,A,True,935
ladco pharma,12.9,rest_england,A,True,1041
mcd consultancy,0.0,london,A,True,1041
roop haulage,12.9,rest_england,A,True,747
tari vets,12.9,rest_england,A,True,1041
strategic blue services,0.0,london,A,True,1041
invest in care,12.9,rest_england,A,True,1041
two fifty four,12.9,rest_england,A,True,1041
communications international group,0.0,london,A,True,1041
indian glengormley limited t a indian ocean,12.9,rest_england,A,True,1041
dacorum borough council,12.9,rest_england,A,True,566
hallmark healthcare,0.0,london,A,True,846
the brickwork group limited t a future bricks,0.0,london,A,False,637
pharmalinc,0.0,london,A,True,935
whitehead ross education and consulting,12.9,rest_england,A,True,1041
barking windows,0.0,london,A,True,1041
makani arab,27.8,scotland,A,True,467
horizon dairy vets,12.9,rest_england,A,True,747
eccleston square hotel,0.0,london,A,True,1
l brand ltd t a l eto,0.0,london,A,True,1041
p1vital,12.9,rest_england,A,True,1041
opsmorph,0.0,london,A,True,1041
tim consultancy services,12.9,rest_england,A,True,747
net connect solutions,12.9,rest_england,A,True,272
qmk management,0.0,london,A,True,1041
mem trading uk,0.0,london,A,True,1041
foresight,0.0,london,A,True,566
ecobride,0.0,london,A,True,1
protectafile,12.9,rest_england,A,True,1
circularity capital,27.8,scotland,A,True,1041
n m pizzas and indian take away,12.9,rest_england,A,True,393
tamu homes supported accommodation,12.9,rest_england,A,True,747
houseful,0.0,london,A,True,272
mji foods,12.9,rest_england,A,True,1041
vogacloset,12.9,rest_england,A,True,1041
ss uk construction,12.9,rest_england,A,True,1041
burger zone,12.9,rest_england,A,True,846
next steps community care,12.9,rest_england,A,True,1
jashn restaurant,12.9,rest_england,A,True,1041
archibald frame,12.9,rest_england,A,True,1
grendon cross care,12.9,rest_england,A,True,1041
health care first ltd t a newman chemist,12.9,rest_england,A,True,1041
richmond grill,12.9,rest_england,A,True,846
beijing ding an london branch,0.0,london,A,True,467
devon healthcare solutions limited t a devon pharma,12.9,rest_england,A,True,1041
pavan tanay,12.9,rest_england,A,True,1041
mater christi multi academy trust,12.9,rest_england,A,True,272
operations nation,12.9,rest_england,A,True,272
ryebridge,12.9,rest_england,A,True,1041
restaurant mw,27.8,scotland,A,True,1041
the megna ltd t a the megna,12.9,rest_england,A,True,1041
alibaba e commerce uk,0.0,london,A,True,846
autorama peterborough limited company number 11241668,12.9,rest_england,A,True,935
s k bukhara,12.9,rest_england,A,False,832
a t c professional systems,0.0,london,A,True,1041
edge commodities,0.0,london,A,True,747
star groceries,12.9,rest_england,A,True,935
aura oxford,12.9,rest_england,A,True,935
park view group practice,12.9,rest_england,A,True,1041
nova global partners,0.0,london,A,True,209
desi production uk,12.9,rest_england,A,True,747
mbk solicitors,12.9,rest_england,A,True,1041
tmti,12.9,rest_england,A,True,566
copyright agency of china uk,0.0,london,A,True,1041
leavesden supermarket,12.9,rest_england,A,True,747
rotary residential and care centers,27.8,scotland,A,True,846
north elmham stores,12.9,rest_england,A,True,747
lilimi,0.0,london,A,True,467
meat giant uk,12.9,rest_england,A,True,846
access dignity care,12.9,rest_england,A,True,1041
easy let homes,10.4,wales,A,True,1
gk foods inverness,27.8,scotland,A,False,726
st mary s catholic high school,12.9,rest_england,A,True,566
million dollar cafe limited t a million dollar cafe consultancy,12.9,rest_england,A,False,769
shabach health care,12.9,rest_england,A,True,1041
jazzy fashion,12.9,rest_england,A,True,1041
express food supplies,12.9,rest_england,A,True,1041
moons industries uk,12.9,rest_england,A,True,393
momentum support ni,14.0,ni,A,True,1041
pureplan building services,12.9,rest_england,A,True,1041
destek patent,0.0,london,A,True,747
just call 4 care services,12.9,rest_england,A,False,832
golden turmeric,12.9,rest_england,A,True,1041
jt akshaya,12.9,rest_england,A,True,846
grillporium ltd t as grill porium,12.9,rest_england,A,True,846
enticing foods ltd t a subway,12.9,rest_england,A,True,846
quantum marketing europe,12.9,rest_england,A,True,1
sentimental care,12.9,rest_england,A,True,935
rahanar,0.0,london,A,True,1041
complete prime residential,0.0,london,A,True,1041
st anne s catholic high school for girls,0.0,london,A,True,1041
rsn builders,0.0,london,A,False,1
smartvision it solutions,12.9,rest_england,A,False,832
pacshealth,0.0,london,A,True,1041
audacc consultancy,12.9,rest_england,A,True,747
old square dental practice partnership ravi panesar,12.9,rest_england,A,True,566
cost cutter express maidstone,12.9,rest_england,A,True,747
vedant network solutions,0.0,london,A,True,1041
edge services 2014,0.0,london,A,True,1041
angels bakery,0.0,london,A,True,846
golden well 19 ltd t a tea house,14.0,ni,A,True,935
msc universal,12.9,rest_england,A,True,747
noa girls,0.0,london,A,True,1041
1 digitals europe,12.9,rest_england,A,True,1041
united kingdom haemophilia centre doctor s organisation,12.9,rest_england,A,True,1041
britasia tv networks,12.9,rest_england,A,True,846
np us accountants,12.9,rest_england,A,True,935
hesire,12.9,rest_england,A,True,1041
optima consulting partners,0.0,london,A,True,846
toddington nurseries,12.9,rest_england,A,True,566
e media group,12.9,rest_england,A,True,935
knight home care limited t a walfinch greater manchester south,12.9,rest_england,A,True,1041
jasmine news,0.0,london,A,True,1041
m n smart sip,12.9,rest_england,A,True,1041
saastha minimart,12.9,rest_england,A,True,935
greenshoot care services,12.9,rest_england,A,True,1041
highgate care services yorkshire,12.9,rest_england,A,True,272
stonehill sports,12.9,rest_england,A,True,566
hope citadel healthcare cic,12.9,rest_england,A,True,1041
london general store,12.9,rest_england,A,True,747
nb construct uk,12.9,rest_england,A,True,747
ritchies cafe,0.0,london,A,True,1041
atm ventures pvt,12.9,rest_england,A,True,935
o p law,0.0,london,A,False,188
lindleys enterprises limited t a lindleys pharmacy,12.9,rest_england,A,True,935
autonomous enterprises,12.9,rest_england,A,True,935
malathy group,12.9,rest_england,A,True,566
azimut uk holdings,0.0,london,A,True,566
angelena fishing,12.9,rest_england,A,True,393
macguys,0.0,london,A,True,1041
super direct,10.4,wales,A,True,467
impact medical,12.9,rest_england,A,True,467
n i constructions nw,12.9,rest_england,A,True,935
suriya investments and asset management,0.0,london,A,False,195
sun international recycling group,12.9,rest_england,A,False,574
furious fox,0.0,london,A,True,1041
little people nurseries,0.0,london,A,True,846
dermaside,0.0,london,A,False,832
this bank,0.0,london,A,True,1
senergy,27.8,scotland,A,False,832
engica technology systems international,12.9,rest_england,A,False,1
emission solutions,0.0,london,A,True,935
grosvenor care homes,12.9,rest_england,A,True,393
anchor investment group,12.9,rest_england,A,False,574
kss stores ltd t a kilbarchan convenience store,12.9,rest_england,A,True,846
milton hotels,27.8,scotland,A,True,747
epitopea,12.9,rest_england,A,True,1041
rajja,12.9,rest_england,A,True,1041
tellurian lng uk,0.0,london,A,True,1041
mereside care home,12.9,rest_england,A,True,1041
kiaan ltd t a allure dental aesthetics,12.9,rest_england,A,False,357
white summit capital advisors,0.0,london,A,True,1041
franchising worldwide,12.9,rest_england,A,True,272
youth graces uk,0.0,london,A,False,648
bottlepay,12.9,rest_england,A,False,106
north east brand iq technologies,12.9,rest_england,A,True,747
dera care,12.9,rest_england,A,True,935
cmr care,12.9,rest_england,A,True,1041
maggi foods,12.9,rest_england,A,True,1041
coriander restaurant ltd t a coriander,12.9,rest_england,A,True,1041
new spice of life,27.8,scotland,A,False,475
kpv convenience,12.9,rest_england,A,False,648
mmd design consultancy,12.9,rest_england,A,True,1041
matrix properties services,12.9,rest_england,A,True,935
wabtraders,0.0,london,A,True,747
euro linx 3,12.9,rest_england,A,True,935
aldi stores,12.9,rest_england,A,True,1041
nugent estate farm,12.9,rest_england,A,True,935
ss logistics,12.9,rest_england,A,True,566
plb maintenance supply services,0.0,london,A,True,566
volta commercial vehicles,0.0,london,A,False,637
roshon banqueting hall limited ta roshon banqueting,12.9,rest_england,A,True,1041
unity one care solution,0.0,london,A,True,467
restorer motors,0.0,london,A,True,846
ilium,12.9,rest_england,A,True,846
torrent pharma uk,12.9,rest_england,A,True,1041
boxberg capital,0.0,london,A,True,1041
retail response,12.9,rest_england,A,True,1041
steconfer rail,12.9,rest_england,A,True,1041
incredible technologies,0.0,london,A,True,1041
flowhouse ltd t a the elephant,12.9,rest_england,A,True,935
seacole healthcare,12.9,rest_england,A,False,648
joint and spine,12.9,rest_england,A,True,935
behavox,12.9,rest_england,A,True,1041
rainbow travel,12.9,rest_england,A,False,538
comprehensive services,12.9,rest_england,A,True,935
phlexglobal,12.9,rest_england,A,False,294
st george s crypt,12.9,rest_england,A,True,209
b t batsford,0.0,london,A,True,1
4basebio,12.9,rest_england,A,True,1041
ags foods ltd t agoodfellas kebab and grill house,12.9,rest_england,A,True,1041
agw heating plumbing electrical wholesaler,0.0,london,A,True,1041
winsome fashion,12.9,rest_england,A,True,1041
pennant imperium restaurant limited t a savours london,0.0,london,A,True,272
longridge pound plus ltd t a pound plus mobile and vape,12.9,rest_england,A,True,566
aramco overseas company uk,0.0,london,A,True,1041
axelbond,0.0,london,A,True,1
timya clothing,0.0,london,A,True,467
zerolight,12.9,rest_england,A,True,1041
barkat foodstore preston,12.9,rest_england,A,True,1041
helix property advisors,0.0,london,A,True,209
bank of ireland,0.0,london,A,True,1041
fusion global management,0.0,london,A,True,1041
seamless global,12.9,rest_england,A,False,294
lp sd thirty six,12.9,rest_england,A,True,935
eaubrink farm gmbh,12.9,rest_england,A,True,1041
m j locum services,12.9,rest_england,A,True,566
zakapps software,12.9,rest_england,A,True,1041
portman digital marketing,0.0,london,A,True,935
touch and care beauty lounge,12.9,rest_england,A,False,574
jaoyeh trading,10.4,wales,A,True,935
oversea chinese banking corporation,0.0,london,A,True,1041
rooster creative,0.0,london,A,True,1041
lindamood bell learning processes,0.0,london,A,True,1041
blue pearl pinxton,12.9,rest_england,A,True,1041
che services limited trading as zeytin mediterranean restaurant,12.9,rest_england,A,True,272
no 1 distribution,12.9,rest_england,A,True,846
dw young dental laboratories,12.9,rest_england,A,False,832
srp uk,0.0,london,A,True,1041
grasp technologies,0.0,london,A,True,1041
catpro beauty,0.0,london,A,True,566
conexus healthcare c i c,12.9,rest_england,A,True,566
telecom business transformers,12.9,rest_england,A,True,1041
taj supermarket limited t a spar,12.9,rest_england,A,True,846
8 slice moon limited t a hamro chautari,0.0,london,A,True,1041
studio eight 46,12.9,rest_england,A,True,935
portland residential,12.9,rest_england,A,True,1041
icare solutions stockport,12.9,rest_england,A,True,1041
bridge invest,0.0,london,A,False,99
signature media london,0.0,london,A,False,294
kirby and haslam,12.9,rest_england,A,True,935
servicom high tech,12.9,rest_england,A,True,1041
eastside house care home,0.0,london,A,True,1041
vibrant tiles,0.0,london,A,True,1041
phoenix dance theatre,12.9,rest_england,A,True,1041
c bechstein hall,0.0,london,A,True,566
uk biobank,12.9,rest_england,A,True,1041
quick link consultancy,12.9,rest_england,A,True,467
shreeji fast food,0.0,london,A,True,566
skyray engineering,12.9,rest_england,A,True,566
mayo foods,12.9,rest_england,A,True,935
kiss restaurant,12.9,rest_england,A,True,272
ikm testing uk,12.9,rest_england,A,True,393
marches biogas,12.9,rest_england,A,False,832
international tin association,12.9,rest_england,A,True,566
maksure risk solutions,0.0,london,A,True,1041
kgs pvt,0.0,london,A,True,1
ds sons,12.9,rest_england,A,True,272
thomas salvesen enterprises,12.9,rest_england,A,True,1041
creative foods europe,12.9,rest_england,A,True,1041
kensal rise post office,0.0,london,A,True,846
vector ai,0.0,london,A,True,1041
jet raj,12.9,rest_england,A,True,272
f t care homes,12.9,rest_england,A,True,1
virtually sports,0.0,london,A,True,566
the red box of harrogate,12.9,rest_england,A,True,935
fxview uk,0.0,london,A,True,1041
silverstars care,12.9,rest_england,A,True,1041
chashauk,12.9,rest_england,A,True,846
global daily stores,0.0,london,A,True,1041
sai tnks,0.0,london,A,True,1041
accenture song brand uk,0.0,london,A,True,1041
morgan hill solicitors,12.9,rest_england,A,True,935
lions empire,12.9,rest_england,A,True,393
new malden international foods,12.9,rest_england,A,True,272
satago financial solutions,0.0,london,A,True,1041
hackbridge news and post office,12.9,rest_england,A,True,1041
noriker power,12.9,rest_england,A,True,1041
european emc products,12.9,rest_england,A,True,1041
blackburn road medical centre,12.9,rest_england,A,True,1041
sdp services retail,12.9,rest_england,A,True,566
arini capital management,0.0,london,A,True,1041
haas automation,12.9,rest_england,A,True,1041
indeff uk,12.9,rest_england,A,True,566
zamzam wok grill,0.0,london,A,True,935
vintage aero,12.9,rest_england,A,True,209
village quality products,12.9,rest_england,A,True,1041
brictorian oven,12.9,rest_england,A,True,1041
howden joinery,0.0,london,A,True,1041
wine and dine,12.9,rest_england,A,True,467
pelsis,12.9,rest_england,A,True,1041
jsb healthcare,12.9,rest_england,A,True,1041
icomera uk,12.9,rest_england,A,True,1
swadin consultancy,12.9,rest_england,A,True,566
shivam enterprise uk pvt limited t a evolution ceramic esurface tiles,12.9,rest_england,A,True,1041
barrels super store,12.9,rest_england,A,True,1041
b joseph london,0.0,london,A,True,747
pinnacle care homes limited t a maryfield care home,12.9,rest_england,A,True,1041
khurshid drinks,0.0,london,A,True,566
m i newsagents,12.9,rest_england,A,False,294
pinnacle brit care,12.9,rest_england,A,False,106
baronsmede support services,12.9,rest_england,A,True,846
stubby leas care home,12.9,rest_england,A,True,1
heartwood medical practice,12.9,rest_england,A,True,1041
r d yorkshire limited ta domino s pizza,12.9,rest_england,A,True,1041
bilwani trading,12.9,rest_england,A,True,846
chorlegh,12.9,rest_england,A,True,935
bristow helicopters,27.8,scotland,A,True,1041
egh care services,12.9,rest_england,A,False,542
spar uk,12.9,rest_england,A,True,1041
white coat productions,0.0,london,A,True,1041
provision vehicle cameras ltd t a cameramatics uk,0.0,london,A,True,566
spinal homecare services,12.9,rest_england,A,True,1041
